Company name,Director name,Title1,Age,Salary,Boards,HQ city,HQ state
HARRIS CORP FLA,"COLEMAN, LESTER E.",DIR,67,0,1,MELBOURNE,FL
HARRIS CORP FLA,"DECRANE, ALFRED C., JR.",DIR,67,0,4,MELBOURNE,FL
HARRIS CORP FLA,"DENUNZIO, RALPH D.",DIR,66,0,3,MELBOURNE,FL
HARRIS CORP FLA,"DIONNE, JOSEPH L.",DIR,65,0,3,MELBOURNE,FL
HARRIS CORP FLA,"FARMER, PHILLIP W.",CTB,60,3124266,1,MELBOURNE,FL
HARRIS CORP FLA,"HARTLEY, JOHN T.",DIR,68,0,2,MELBOURNE,FL
HARRIS CORP FLA,"KATEN, KAREN",DIR,49,0,1,MELBOURNE,FL
HARRIS CORP FLA,"TROWBRIDGE, ALEXANDER BUEL",DIR,68,0,3,MELBOURNE,FL
HARSCO CORP,"CAMPANARO, L. A.",PRZ,50,629932,1,CAMP HILL,PA
HARSCO CORP,"HATHAWAY, D. C.",CTB,54,1048510,1,CAMP HILL,PA
HARSCO CORP,"JASINOWSKI, JERRY J.",DIR,60,0,1,CAMP HILL,PA
HARSCO CORP,"KIRK, R. L.",DIR,70,0,1,CAMP HILL,PA
HARSCO CORP,"MARLEY, JAMES E.",DIR,63,0,2,CAMP HILL,PA
HARSCO CORP,"NATION, ROBERT F.",DIR,73,0,1,CAMP HILL,PA
HARSCO CORP,"SCANLAN, CAROLYN F.",DIR,51,0,1,CAMP HILL,PA
HARSCO CORP,"SCHEINER, J. I.",DIR,54,0,1,CAMP HILL,PA
HARSCO CORP,"SORDONI, ANDREW J., III",DIR,55,0,1,CAMP HILL,PA
HARSCO CORP,"VIVIANO, JOSEPH P.",DIR,60,0,2,CAMP HILL,PA
HARSCO CORP,"WILBURN, R. C.",DIR,55,0,1,CAMP HILL,PA
HARTFORD FINANCIAL SERVICES GR,"ANDERSON, BETTE B.",NA,70,0,1,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"ARASKOG, RAND V.",NA,67,0,3,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"AYER, RAMANI",CTB,51,4786814,1,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"BURNETT, ROBERT A.",NA,71,0,3,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"FRAHM, DONALD R.",SBO,67,121863,1,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"KIRK, PAUL G.",SBO,61,0,1,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"SALERNO, FREDERIC V.",NA,55,0,5,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"SELANDER, ROBERT W.",NA,48,0,1,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"SMITH, LOWNDES A.",VCB,59,1926030,1,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"SWYGERT, H. PATRICK",SBO,56,0,1,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"ULMER, GORDON I.",SBO,66,0,1,HARTFORD,CT
HARTFORD FINANCIAL SERVICES GR,"ZWIENER, DAVID K.",CFO,44,0,1,HARTFORD,CT
HASBRO INC,"BAUM, HERBERT M.",PRZ,62,0,3,PAWTUCKET,RI
HASBRO INC,"GEE, E. GORDON",DIR,55,0,4,PAWTUCKET,RI
HASBRO INC,"GORDON, HAROLD P.",VCB,61,850748,1,PAWTUCKET,RI
HASBRO INC,"HASSENFELD, ALAN G.",CTB,50,1540724,1,PAWTUCKET,RI
HASBRO INC,"HASSENFELD, SYLVIA K.",DIR,78,0,1,PAWTUCKET,RI
HASBRO INC,"PACE, NORMA T.",DIR,77,0,2,PAWTUCKET,RI
HASBRO INC,"ROSENWALD, E. JOHN, JR.",DIR,69,0,2,PAWTUCKET,RI
HASBRO INC,"VERRECCHIA, ALFRED J.",EVP,56,1246754,1,PAWTUCKET,RI
HAWAIIAN ELECTRIC INDUSTRIES I,"CARROLL, DON E.",NA,57,0,1,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"CLARKE, ROBERT F.",CTB,56,647934,1,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"HENDERSON, RICHARD",NA,70,0,1,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"LI, VICTOR HAO",DIR,57,0,1,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"MAY, T. MICHAEL",SVP,52,434455,1,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"MILLS, BILL D.",NA,47,0,1,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"MYERS, A. MAURICE",DIR,58,0,2,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"PLOTTS, DIANE J.",DIR,63,0,1,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"SCOTT, JAMES K.",DIR,47,0,1,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"STENDER, OSWALD K.",NA,67,0,1,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"TAKETA, KELVIN H.",DIR,44,0,1,HONOLULU,HI
HAWAIIAN ELECTRIC INDUSTRIES I,"WATANABE, JEFFREY N.",DIR,56,0,1,HONOLULU,HI
HAYES LEMMERZ INTERNATIONAL IN,"CHRISTOPHE, CLEVELAND A.",DIR,53,.,1,ROMULUS,MI
HAYES LEMMERZ INTERNATIONAL IN,"GRILLO, ANTHONY",DIR,43,.,1,ROMULUS,MI
HAYES LEMMERZ INTERNATIONAL IN,"HEYER, ANDREW R.",DIR,41,.,1,ROMULUS,MI
HAYES LEMMERZ INTERNATIONAL IN,"KUKWA-LEMMERZ, HORST",DIR,56,.,1,ROMULUS,MI
HAYES LEMMERZ INTERNATIONAL IN,"LEVY, PAUL S.",DIR,51,.,1,ROMULUS,MI
HAYES LEMMERZ INTERNATIONAL IN,"LIGHTCAP, JEFFREY",DIR,40,.,1,ROMULUS,MI
HAYES LEMMERZ INTERNATIONAL IN,"MEILICKE, WIENAND",DIR,53,.,1,ROMULUS,MI
HAYES LEMMERZ INTERNATIONAL IN,"RODEWIG, JOHN S.",DIR,65,.,1,ROMULUS,MI
HAYES LEMMERZ INTERNATIONAL IN,"WITT, RAY H.",DIR,70,.,1,ROMULUS,MI
HAYES LEMMERZ INTERNATIONAL IN,"YING, DAVID",DIR,44,.,1,ROMULUS,MI
HCR MANOR CARE INC,"BAINUM, STEWART, JR.",CTB,79,0,1,TOLEDO,OH
HCR MANOR CARE INC,"LEMIEUX, JOSEPH H.",NA,68,0,2,TOLEDO,OH
HCR MANOR CARE INC,"LONGFIELD, WILLIAM H.",DIR,60,0,2,TOLEDO,OH
HCR MANOR CARE INC,"MALEK, FREDERIC V.",DIR,62,0,4,TOLEDO,OH
HCR MANOR CARE INC,"ORMOND, PAUL A.",CEO,49,0,2,TOLEDO,OH
HCR MANOR CARE INC,"SIEFERS, ROBERT G.",DIR,53,0,1,TOLEDO,OH
HCR MANOR CARE INC,"WEIKEL, M. KEITH",COO,61,0,1,TOLEDO,OH
HCR MANOR CARE INC,"WILENSKY, GAIL",NA,55,0,3,TOLEDO,OH
HCR MANOR CARE INC,"YOUNG, THOMAS L.",DIR,55,0,2,TOLEDO,OH
HEALTHSOUTH CORP,"BENNETT, JAMES P.",PRZ,41,680092,1,BIRMINGHAM,AL
HEALTHSOUTH CORP,"BROWN, P. DARYL",DPR,44,397193,1,BIRMINGHAM,AL
HEALTHSOUTH CORP,"CHAMBERLIN, JOHN S.",DIR,70,0,1,BIRMINGHAM,AL
HEALTHSOUTH CORP,"GIVENS, C. SAGE",DIR,42,0,2,BIRMINGHAM,AL
HEALTHSOUTH CORP,"GORDON, JOEL C.",DIR,69,0,1,BIRMINGHAM,AL
HEALTHSOUTH CORP,"MARTIN, MICHAEL D.",EVP,38,425491,2,BIRMINGHAM,AL
HEALTHSOUTH CORP,"NEWHALL, CHARLES W., III",DIR,54,0,3,BIRMINGHAM,AL
HEALTHSOUTH CORP,"SCRUSHY, RICHARD M.",CTB,46,2850181,2,BIRMINGHAM,AL
HEALTHSOUTH CORP,"STRIPLIN, LARRY D., JR.",DIR,69,0,1,BIRMINGHAM,AL
HEALTHSOUTH CORP,"STRONG, GEORGE H.",DIR,72,0,3,BIRMINGHAM,AL
HEALTHSOUTH CORP,"TANNER, ANTHONY J.",EVP,50,399619,1,BIRMINGHAM,AL
HEALTHSOUTH CORP,"WATKINS, PHILLIP C.",DIR,57,0,1,BIRMINGHAM,AL
HEILIG MEYERS CO,"ALEXANDER, ALEXANDER",DIR,69,0,1,RICHMOND,VA
HEILIG MEYERS CO,"BURRUS, ROBERT L., JR.",DIR,63,0,3,RICHMOND,VA
HEILIG MEYERS CO,"DALTON, BEVERLEY E.",DIR,49,0,1,RICHMOND,VA
HEILIG MEYERS CO,"DAVIS, CHARLES A.",DIR,49,0,2,RICHMOND,VA
HEILIG MEYERS CO,"DERUSHA, WILLIAM C.",CTB,48,756182,1,RICHMOND,VA
HEILIG MEYERS CO,"EDWARDS, BENJAMIN F., III",DIR,66,0,2,RICHMOND,VA
HEILIG MEYERS CO,"FLEISCHER, ALAN G.",DIR,80,0,1,RICHMOND,VA
HEILIG MEYERS CO,"KRUMBEIN, NATHANIEL",DIR,83,0,1,RICHMOND,VA
HEILIG MEYERS CO,"MEYERS, HYMAN",DIR,86,0,1,RICHMOND,VA
HEILIG MEYERS CO,"MEYERS, S. SIDNEY",DIR,84,0,1,RICHMOND,VA
HEILIG MEYERS CO,"PEERY, TROY A., JR.",PRZ,52,680616,1,RICHMOND,VA
HEILIG MEYERS CO,"SMITH, LAWRENCE N.",DIR,60,0,1,RICHMOND,VA
HEILIG MEYERS CO,"TRANI, EUGENE P.",DIR,58,0,2,RICHMOND,VA
HEILIG MEYERS CO,"WILDER, L. DOUGLAS",DIR,67,0,1,RICHMOND,VA
HENRY SCHEIN INC,"ALPERIN, BARRY J.",NA,58,0,1,MELVILLE,NY
HENRY SCHEIN INC,"BENJAMIN, GERALD A.",SVP,46,337120,1,MELVILLE,NY
HENRY SCHEIN INC,"BERGMAN, STANLEY M.",CTB,49,933680,1,MELVILLE,NY
HENRY SCHEIN INC,"BRESLAWSKI, JAMES P.",EXO,45,419456,1,MELVILLE,NY
HENRY SCHEIN INC,"DAVID, LEONARD A.",VPR,50,0,1,MELVILLE,NY
HENRY SCHEIN INC,"HABER, BRUCE J.",EXO,46,0,1,MELVILLE,NY
HENRY SCHEIN INC,"JOSEPH, PAMELA",NA,56,0,1,MELVILLE,NY
HENRY SCHEIN INC,"KABAT, DONALD J.",NA,63,0,1,MELVILLE,NY
HENRY SCHEIN INC,"MLOTEK, MARK E.",VPR,43,333632,1,MELVILLE,NY
HENRY SCHEIN INC,"PALADINO, STEVEN",CFO,42,344332,1,MELVILLE,NY
HENRY SCHEIN INC,"SCHEIN, MARVIN H.",SBO,57,0,1,MELVILLE,NY
HENRY SCHEIN INC,"SHAFRAN, IRVING",NA,55,0,1,MELVILLE,NY
HERCULES INC,"CORBO, VINCENT J.",PRZ,55,0,1,WILMINGTON,DE
HERCULES INC,"DIDONNA, DOMINICK W.",EXO,0,426771,1,WILMINGTON,DE
HERCULES INC,"DROSDICK, JOHN G.",DIR,55,0,2,WILMINGTON,DE
HERCULES INC,"ELLIOTT, R. KEITH",CTB,57,0,2,WILMINGTON,DE
HERCULES INC,"FAIRBANKS, RICHARD M., III",DIR,58,0,2,WILMINGTON,DE
HERCULES INC,"HIRSIG, ALAN R.",DIR,59,0,1,WILMINGTON,DE
HERCULES INC,"HOLIDAY, EDITH E.",DIR,47,0,4,WILMINGTON,DE
HERCULES INC,"JAHN, ROBERT G.",DIR,68,0,1,WILMINGTON,DE
HERCULES INC,"KELLEY, GAYNOR N.",DIR,67,0,1,WILMINGTON,DE
HERCULES INC,"MACDONALD, RALPH L., JR.",DIR,57,0,1,WILMINGTON,DE
HERCULES INC,"MCBRAYER, H. EUGENE",DIR,67,0,1,WILMINGTON,DE
HERCULES INC,"MCCAUSLAND, PETER",DIR,49,0,2,WILMINGTON,DE
HERCULES INC,"SHOBER, JOHN A. H.",DIR,65,0,2,WILMINGTON,DE
HERCULES INC,"SNEED, PAULA A.",DIR,51,0,1,WILMINGTON,DE
HERMAN MILLER INC,"BREHM, WILLIAM KEITH",DIR,69,0,1,ZEELAND,MI
HERMAN MILLER INC,"CARREKER, JAMES R.",DIR,51,0,1,ZEELAND,MI
HERMAN MILLER INC,"CHANDLER, J. HAROLD",DIR,49,0,3,ZEELAND,MI
HERMAN MILLER INC,"CROCKETT, E. DAVID",DIR,62,0,1,ZEELAND,MI
HERMAN MILLER INC,"GRIFFITHS, BRIAN",DIR,56,0,1,ZEELAND,MI
HERMAN MILLER INC,"NELSON, DAVID L.",CTB,68,0,1,ZEELAND,MI
HERMAN MILLER INC,"POLLARD, C. WILLIAM",DIR,60,0,2,ZEELAND,MI
HERMAN MILLER INC,"REISTER, RUTH ALKEMA",DIR,62,0,1,ZEELAND,MI
HERMAN MILLER INC,"RUCH, RICHARD H.",DIR,68,0,1,ZEELAND,MI
HERMAN MILLER INC,"TERRELL, DOROTHY A.",DIR,53,0,3,ZEELAND,MI
HERMAN MILLER INC,"VOLKEMA, MICHAEL A.",CEO,42,1647678,1,ZEELAND,MI
HERSHEY FOODS CORP,"ALEXANDER, WILLIAM H.",NA,57,0,1,HERSHEY,PA
HERSHEY FOODS CORP,"CAMPBELL, ROBERT H.",NA,61,0,3,HERSHEY,PA
HERSHEY FOODS CORP,"EVARTS, C. MCCOLLISTER",NA,67,0,2,HERSHEY,PA
HERSHEY FOODS CORP,"HILL, BONNIE GUITON",NA,57,0,2,HERSHEY,PA
HERSHEY FOODS CORP,"JAMISON, JOHN C.",NA,64,0,2,HERSHEY,PA
HERSHEY FOODS CORP,"LOREN, ALLAN Z.",NA,60,0,3,HERSHEY,PA
HERSHEY FOODS CORP,"MCDONALD, MACKEY J.",NA,52,0,3,HERSHEY,PA
HERSHEY FOODS CORP,"PASQUALE, MICHAEL F.",SVP,51,1151031,1,HERSHEY,PA
HERSHEY FOODS CORP,"PIETRUSKI, JOHN M.",NA,66,0,4,HERSHEY,PA
HERSHEY FOODS CORP,"VIVIANO, JOSEPH P.",VCB,60,1857450,2,HERSHEY,PA
HERSHEY FOODS CORP,"WOLFE, KENNETH L.",CTB,60,2612890,3,HERSHEY,PA
HEWLETT PACKARD CO,"CONDIT, PHILIP M.",DIR,56,0,2,PALO ALTO,CA
HEWLETT PACKARD CO,"DUNN, PATRICIA C.",DIR,45,0,1,PALO ALTO,CA
HEWLETT PACKARD CO,"EVERHART, THOMAS E.",DIR,66,0,3,PALO ALTO,CA
HEWLETT PACKARD CO,"FERY, JOHN B.",DIR,68,0,3,PALO ALTO,CA
HEWLETT PACKARD CO,"GIMON, JEAN-PAUL G.",DIR,62,0,1,PALO ALTO,CA
HEWLETT PACKARD CO,"GINN, SAM",DIR,61,0,3,PALO ALTO,CA
HEWLETT PACKARD CO,"HACKBORN, RICHARD A.",DIR,61,0,2,PALO ALTO,CA
HEWLETT PACKARD CO,"HEWLETT, WALTER B.",DIR,54,0,1,PALO ALTO,CA
HEWLETT PACKARD CO,"KEYWORTH, GEORGE A., II",DIR,59,0,1,PALO ALTO,CA
HEWLETT PACKARD CO,"LAWRENCE, DAVID M.",DIR,58,0,2,PALO ALTO,CA
HEWLETT PACKARD CO,"ORR, SUSAN P.",DIR,52,0,1,PALO ALTO,CA
HEWLETT PACKARD CO,"PACKARD, DAVID WOODLEY",DIR,58,0,1,PALO ALTO,CA
HEWLETT PACKARD CO,"PLATT, LEWIS E.",CTB,57,1821532,2,PALO ALTO,CA
HEWLETT PACKARD CO,"WAYMAN, ROBERT P.",EVP,53,1766894,2,PALO ALTO,CA
HILLENBRAND INDUSTRIES INC,"BURTSCHY, LAWRENCE R.",DIR,62,0,1,BATESVILLE,IN
HILLENBRAND INDUSTRIES INC,"COFFARO, PETER F.",DIR,70,0,1,BATESVILLE,IN
HILLENBRAND INDUSTRIES INC,"DAVIS, EDWARD S.",DIR,67,0,1,BATESVILLE,IN
HILLENBRAND INDUSTRIES INC,"GRANOFF, LEONARD",DIR,72,0,1,BATESVILLE,IN
HILLENBRAND INDUSTRIES INC,"HANCOCK, JOHN C.",DIR,69,0,1,BATESVILLE,IN
HILLENBRAND INDUSTRIES INC,"HILLENBRAND, DANIEL A.",CTB,75,0,1,BATESVILLE,IN
HILLENBRAND INDUSTRIES INC,"HILLENBRAND, GEORGE M., II",DIR,59,0,1,BATESVILLE,IN
HILLENBRAND INDUSTRIES INC,"HILLENBRAND, JOHN A., II",DIR,67,0,2,BATESVILLE,IN
HILLENBRAND INDUSTRIES INC,"HILLENBRAND, RAY J.",DIR,64,0,1,BATESVILLE,IN
HILLENBRAND INDUSTRIES INC,"HILLENBRAND, W. AUGUST",PRZ,58,3159171,3,BATESVILLE,IN
HILTON HOTELS CORP,"BOLLENBACH, STEPHEN F.",CEO,56,1051293,3,BEVERLY HILLS,CA
HILTON HOTELS CORP,"CROWN, A. STEVEN",DIR,47,0,1,BEVERLY HILLS,CA
HILTON HOTELS CORP,"GEORGE, PETER M.",DIR,55,0,2,BEVERLY HILLS,CA
HILTON HOTELS CORP,"GOLDBERG, ARTHUR M.",DIR,57,1055000,2,BEVERLY HILLS,CA
HILTON HOTELS CORP,"HILTON, BARRON",CTB,71,0,1,BEVERLY HILLS,CA
HILTON HOTELS CORP,"HUCKESTEIN, DIETER H.",DPR,55,713629,1,BEVERLY HILLS,CA
HILTON HOTELS CORP,"JOHNSON, ROBERT L.",DIR,52,0,3,BEVERLY HILLS,CA
HILTON HOTELS CORP,"LAMBERT, BENJAMIN V.",DIR,60,0,1,BEVERLY HILLS,CA
HILTON HOTELS CORP,"NOTTER, JOHN L.",DIR,64,0,1,BEVERLY HILLS,CA
HILTON HOTELS CORP,"SHELTON, JUDY L.",DIR,44,0,1,BEVERLY HILLS,CA
HILTON HOTELS CORP,"TUTTLE, DONNA F.",DIR,51,0,1,BEVERLY HILLS,CA
HILTON HOTELS CORP,"YOUNG, SAM D., JR.",DIR,69,0,1,BEVERLY HILLS,CA
HOME DEPOT INC,"BLANK, ARTHUR M.",CEO,56,0,1,ATLANTA,GA
HOME DEPOT INC,"BORMAN, FRANK",DIR,71,0,1,ATLANTA,GA
HOME DEPOT INC,"BRILL, RONALD M.",EVP,55,868772,1,ATLANTA,GA
HOME DEPOT INC,"CLENDENIN, JOHN L.",NA,64,0,8,ATLANTA,GA
HOME DEPOT INC,"COX, BERRY R.",DIR,45,0,1,ATLANTA,GA
HOME DEPOT INC,"HART, MILLEDGE A., III",DIR,65,0,1,ATLANTA,GA
HOME DEPOT INC,"HILL, BONNIE G.",NA,57,0,3,ATLANTA,GA
HOME DEPOT INC,"LANGONE, KENNETH G.",NA,63,0,4,ATLANTA,GA
HOME DEPOT INC,"MARCUS, BERNARD",CTB,69,2948176,2,ATLANTA,GA
HOME DEPOT INC,"WILSON, M. FAYE",DIR,61,0,1,ATLANTA,GA
HOMEBASE INC,"BARR, JOHN D.",DIR,51,0,1,IRVINE,CA
HOMEBASE INC,"COX, ROBERT W.T L.",DIR,61,0,1,IRVINE,CA
HOMEBASE INC,"LEPPO, HAROLD",DIR,62,0,1,IRVINE,CA
HOMEBASE INC,"LOEWY, ARTHUR F.",DIR,70,0,2,IRVINE,CA
HOMEBASE INC,"SHERMAN, ALLAN P.",CEO,54,1277527,1,IRVINE,CA
HOMEBASE INC,"WAXLAX, LORNE R.",(PR,65,0,4,IRVINE,CA
HOMEBASE INC,"WEISBERGER, EDWARD J.",SVP,56,0,2,IRVINE,CA
HOMEBASE INC,"ZARKIN, HERBERT J.",CTB,60,685088,2,IRVINE,CA
HON INDUSTRIES INC,"COX, ROBERT W.",DIR,61,0,1,MUSCATINE,IA
HON INDUSTRIES INC,"FRANCIS, CHERYL A.",DIR,45,0,1,MUSCATINE,IA
HON INDUSTRIES INC,"HILLENBRAND, W. AUGUST",DIR,58,0,3,MUSCATINE,IA
HON INDUSTRIES INC,"HOWE, STANLEY M.",DIR,75,0,1,MUSCATINE,IA
HON INDUSTRIES INC,"KATZ, ROBERT L.",DIR,73,0,2,MUSCATINE,IA
HON INDUSTRIES INC,"MICHAELS, JACK D.",CTB,61,2006393,2,MUSCATINE,IA
HON INDUSTRIES INC,"MICHALSKI, CELESTE C.",DIR,56,0,1,MUSCATINE,IA
HON INDUSTRIES INC,"NOZARI, MOE S.",GRO,56,0,1,MUSCATINE,IA
HON INDUSTRIES INC,"PTAK, FRANK S.",DIR,55,0,2,MUSCATINE,IA
HON INDUSTRIES INC,"STANLEY, RICHARD H.",VCB,66,0,1,MUSCATINE,IA
HON INDUSTRIES INC,"STERN, BRIAN E.",DIR,51,0,1,MUSCATINE,IA
HON INDUSTRIES INC,"WAXLAX, LORNE R.",DIR,65,0,4,MUSCATINE,IA
HORMEL FOODS CORP,"ALLEN, JOHN W.",DIR,68,0,1,AUSTIN,MN
HORMEL FOODS CORP,"BLOCK, JOHN R.",DIR,63,0,3,AUSTIN,MN
HORMEL FOODS CORP,"BROWN, ERIC A.",GRO,52,0,1,AUSTIN,MN
HORMEL FOODS CORP,"DAVILA, WILLIAM S.",DIR,67,0,3,AUSTIN,MN
HORMEL FOODS CORP,"DICKSON, DAVID N.",GRO,55,0,1,AUSTIN,MN
HORMEL FOODS CORP,"GILLETTE, E. PETER, JR.",DIR,64,0,1,AUSTIN,MN
HORMEL FOODS CORP,"GOLDBERG, LUELLA GROSS",DIR,61,0,2,AUSTIN,MN
HORMEL FOODS CORP,"HODAPP, DON J.",EVP,60,751246,1,AUSTIN,MN
HORMEL FOODS CORP,"JOHNSON, JOEL W.",CTB,55,1352050,3,AUSTIN,MN
HORMEL FOODS CORP,"JOSEPH, GERALDINE M.",DIR,75,0,1,AUSTIN,MN
HORMEL FOODS CORP,"KERBER, STANLEY E.",GRO,61,542276,1,AUSTIN,MN
HORMEL FOODS CORP,"MALLOF, JOSEPH T.",DIR,47,0,1,AUSTIN,MN
HORMEL FOODS CORP,"RAY, GARY J.",EVP,52,640761,1,AUSTIN,MN
HORMEL FOODS CORP,"WALLER, ROBERT R.",DIR,61,0,1,AUSTIN,MN
HOST MARRIOTT SERVICES CORP,"COLLYER, ROSEMARY M.",DIR,53,0,1,BETHESDA,MD
HOST MARRIOTT SERVICES CORP,"MARRIOTT, J. WILLARD, JR.",SBO,66,0,3,BETHESDA,MD
HOST MARRIOTT SERVICES CORP,"MARRIOTT, RICHARD E.",EXO,60,0,2,BETHESDA,MD
HOST MARRIOTT SERVICES CORP,"MCCULLOUGH, MICHAEL R.",DIR,60,0,1,BETHESDA,MD
HOST MARRIOTT SERVICES CORP,"RAY, GILBERT T.",DIR,54,0,1,BETHESDA,MD
HOST MARRIOTT SERVICES CORP,"SHAW, WILLIAM J.",EXO,53,0,3,BETHESDA,MD
HOST MARRIOTT SERVICES CORP,"YOUNG, ANDREW J.",NA,67,0,4,BETHESDA,MD
HOUSEHOLD INTERNATIONAL INC,"ALDINGER, WILLIAM F.",CTB,51,3422034,2,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"DARNALL, ROBERT J.",DIR,61,0,2,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"DILLON, GARY G.",DIR,64,0,1,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"EDWARDSON, JOHN A.",DIR,49,0,2,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"EVANS, MARY JOHNSTON",DIR,69,0,5,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"FARRIS, DAVID J.",DIR,63,0,2,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"FISHBURN, DUDLEY M., P",SBO,52,0,1,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"FISHBURN, J. DUDLEY",DIR,52,0,2,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"FREIDHEIM, CYRUS F., JR.",DIR,63,0,2,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"GILLIAM, JAMES H., JR.",DIR,53,0,2,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"LEVY, LOUIS E.",DIR,66,0,2,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"LORCH, GEORGE A.",DIR,57,0,4,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"NICHOLS, JOHN D.",DIR,68,0,3,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"PITBLADO, JAMES B.",DIR,66,0,1,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"STEWART, S. JAY",DIR,60,0,3,PROSPECT HEIGHTS,IL
HOUSEHOLD INTERNATIONAL INC,"SULLIVAN, LOUIS W.",DIR,65,0,7,PROSPECT HEIGHTS,IL
HUBBELL INC,"BROOKS, E. RICHARD",DIR,61,0,2,ORANGE,CT
HUBBELL INC,"EDWARDS, GEORGE W., JR.",DIR,59,0,1,ORANGE,CT
HUBBELL INC,"HOFFMAN, JOEL S.",DIR,60,0,1,ORANGE,CT
HUBBELL INC,"MCDONELL, HORACE G.",DIR,70,0,1,ORANGE,CT
HUBBELL INC,"MCNALLY, ANDREW, IV",DIR,59,0,2,ORANGE,CT
HUBBELL INC,"MEYER, DANIEL J.",DIR,62,0,4,ORANGE,CT
HUBBELL INC,"RATCLIFFE, G. JACKSON",CTB,62,1555882,2,ORANGE,CT
HUBBELL INC,"URQUHART, JOHN A.",DIR,70,0,3,ORANGE,CT
HUBBELL INC,"WALLOP, MALCOLM",DIR,66,0,2,ORANGE,CT
HUGHES SUPPLY INC,"BAKER, JOHN D., II",DIR,50,0,1,ORLANDO,FL
HUGHES SUPPLY INC,"BLACKFORD, ROBERT N.",DIR,62,0,1,ORLANDO,FL
HUGHES SUPPLY INC,"DAY, H. CORBIN",DIR,61,0,2,ORLANDO,FL
HUGHES SUPPLY INC,"ELLIS, JOHN B.",DIR,74,0,1,ORLANDO,FL
HUGHES SUPPLY INC,"HALL, A. STEWART, JR.",PRZ,56,580309,1,ORLANDO,FL
HUGHES SUPPLY INC,"HUGHES, DAVID H.",CTB,55,669325,3,ORLANDO,FL
HUGHES SUPPLY INC,"HUGHES, VINCENT S.",VPR,58,0,1,ORLANDO,FL
HUGHES SUPPLY INC,"KENNEDY, WILLIAM P.",DIR,55,0,1,ORLANDO,FL
HUMANA INC,"AUSTEN, FRANK K.",DIR,71,0,1,LOUISVILLE,KY
HUMANA INC,"GELLERT, MICHAEL E.",DIR,67,0,1,LOUISVILLE,KY
HUMANA INC,"HALL, JOHN R.",DIR,66,0,5,LOUISVILLE,KY
HUMANA INC,"JONES, DAVID A., JR.",CTB,67,0,2,LOUISVILLE,KY
HUMANA INC,"LERNER, IRWIN",DIR,68,0,2,LOUISVILLE,KY
HUMANA INC,"REYNOLDS, W. ANN",DIR,61,0,4,LOUISVILLE,KY
HUMANA INC,"WOLF, GREGORY H.",CEO,42,1677234,2,LOUISVILLE,KY
HUNTINGTON BANCSHARES INC MD,"CASTO, DON M., III",DIR,54,0,1,COLUMBUS,OH
HUNTINGTON BANCSHARES INC MD,"CONRAD, DON",DIR,70,0,1,COLUMBUS,OH
HUNTINGTON BANCSHARES INC MD,"GEIER, PETER E.",VCB,41,266381,1,COLUMBUS,OH
HUNTINGTON BANCSHARES INC MD,"GERLACH, JOHN B.",DIR,44,0,1,COLUMBUS,OH
